user_id,money_spent
76561198070638800,2819.35
76561198070651185,8951.04
76561198070654567,0.0
76561198070656883,16044.65
76561198070691414,9023.98
76561198070692098,31186.329999999998
76561198070698244,18560.87
76561198070700359,0.0
76561198070706154,13326.11
76561198070775610,15052.47
76561198070796900,7732.26
76561198070857828,12741.5
76561198070880096,26513.370000000003
76561198070894525,21658.81
76561198070930126,26513.370000000003
76561198070935805,13326.11
76561198070942468,0.0
76561198071028681,6433.56
76561198071041704,30954.84
76561198071067193,37965.03
76561198071102818,58185.450000000004
76561198071117429,13326.11
76561198071122396,21382.87
76561198071162228,4291.400000000001
76561198071176877,9155.42
76561198071178936,17491.25
76561198071183031,18956.51
76561198071252693,8951.04
76561198071275274,17094.3
76561198071334632,0.0
76561198071337230,4857.92
76561198071354146,543.27
76561198071379867,13326.11
76561198071454865,13326.11
76561198071505477,17115.72
76561198071507074,13326.11
76561198071526072,42952.840000000004
76561198071542886,13326.11
76561198071550192,33714.380000000005
76561198071561558,0.0
76561198071626375,0.0
76561198071642416,26275.620000000003
76561198071684592,9071.429999999998
76561198071755703,34003.2
76561198071780641,0.0
76561198071781219,0.0
76561198071822951,12153.919999999998
76561198071834416,11347.73
76561198071873679,12544.98
76561198071896910,14972.509999999998
76561198071901614,24306.7
76561198071952798,7522.47
76561198071955492,10794.599999999999
76561198071991173,0.0
76561198072028129,13326.11
76561198072053388,7482.51
76561198072096094,13326.11
76561198072100344,2317.68
76561198072103064,2728.18
76561198072135272,13326.11
76561198072174851,9601.47
76561198072225497,8831.16
76561198072280866,13131.24
76561198072283303,30954.84
76561198072343532,13326.11
76561198072355008,10373.08
76561198072402200,1166.14
76561198072411281,17218.48
76561198072415259,13326.11
76561198072417026,0.0
76561198072436582,12096.93
76561198072448447,11654.169999999998
76561198072486822,4291.400000000001
76561198072591408,0.0
76561198072660787,2182.7000000000003
76561198072676817,0.0
76561198072739934,13326.11
76561198072751883,16044.65
76561198072762747,24715.88
76561198072812024,0.0
76561198072850898,9140.0
76561198072929556,550.4399999999999
76561198072930493,34560.24
76561198072949124,8951.04
76561198072983863,2637.36
76561198073028726,8135.929999999999
76561198073039037,2182.7000000000003
76561198073041269,8721.27
76561198073085657,6513.4800000000005
76561198073244209,14772.609999999999
76561198073329158,7332.66
76561198073330411,38697.65
76561198073368645,15052.47
76561198073446384,10632.630000000001
76561198073457020,11482.34
76561198073504291,24473.88
76561198073508075,11114.439999999999
76561198073518018,13326.11
76561198073535087,8911.08
76561198073607481,7816.089999999999
76561198073608723,11294.349999999999
76561198073626237,8301.69
76561198073666829,13326.11
76561198073708111,0.0
76561198073725626,16971.51
76561198073784601,6016.99
76561198073787527,8911.08
76561198073837578,10373.08
76561198073897919,33903.04
76561198073916938,38919.71
76561198073931851,2743.17
76561198073942894,1408.47
76561198074076427,20147.489999999998
76561198074206344,8951.04
76561198074244100,8021.789999999999
76561198074284787,0.0
76561198074319125,13436.640000000001
76561198074323290,27448.35
76561198074373301,13326.11
76561198074377542,12220.109999999999
76561198074516105,0.0
76561198074635811,13326.11
76561198074644990,9803.460000000001
76561198074860147,13326.11
76561198074894911,11606.13
76561198074935997,6016.99
76561198074937351,7608.68
76561198075020222,0.0
76561198075132070,15515.68
76561198075141715,469.64
76561198075153461,33264.63
76561198075202352,0.0
76561198075233562,20554.86
76561198075322986,13326.11
76561198075427390,508.98
76561198075491202,14972.509999999998
76561198075621149,13326.11
76561198075626434,39688.909999999996
76561198075749223,0.0
76561198075863151,14972.509999999998
76561198075871336,12021.98
76561198075900533,1667.8200000000002
76561198075981950,21658.81
76561198075983645,8331.66
76561198075993539,3762.4900000000002
76561198076055973,0.0
76561198076069088,41033.16
76561198076127919,3522.96
76561198076135607,12873.56
76561198076250691,6816.589999999999
76561198076271594,0.0
76561198076271617,189.81
76561198076307555,36515.299999999996
76561198076436360,829.1700000000001
76561198076480636,26275.620000000003
76561198076481365,51522.82
76561198076513951,0.0
76561198076548816,0.0
76561198076580598,8911.08
76561198076696353,21382.87
76561198076701454,18190.899999999998
76561198076708943,0.0
76561198076717446,13326.11
76561198076721590,0.0
76561198076735654,12220.109999999999
76561198076770532,7092.900000000001
76561198076888341,36442.71
76561198077029675,24715.88
76561198077032945,12606.59
76561198077058176,0.0
76561198077092391,0.0
76561198077102914,0.0
76561198077109500,11707.19
76561198077109688,26151.28
76561198077185651,539.55
76561198077187420,0.0
76561198077207405,41033.16
76561198077244610,5877.0599999999995
76561198077253824,529.47
76561198077262819,28872.780000000002
76561198077265194,3757.4700000000003
76561198077267953,0.0
76561198077294556,33615.96
76561198077295459,8911.08
76561198077457233,3996.0
76561198077517025,8154.56
76561198077524144,0.0
76561198077530172,0.0
76561198077583455,1337.3200000000002
76561198077735144,0.0
76561198077783045,13326.11
76561198077786972,14772.609999999999
76561198077815717,26151.28
76561198077818232,17630.48
76561198077878552,1918.08
76561198077888594,6722.3099999999995
76561198077898598,17094.3
76561198078112264,8911.08
76561198078154354,8331.66
76561198078205345,18323.89
76561198078246064,10582.94
76561198078309023,17115.72
76561198078524860,0.0
76561198078584463,10857.02
76561198078586370,15052.47
76561198078649427,2709.57
76561198078668022,0.0
76561198078670475,7689.87
76561198078767295,35.82
76561198078830019,0.0
76561198078840415,13326.11
76561198078844086,13326.11
76561198079227569,0.0
76561198079254609,0.0
76561198079298522,23683.69
76561198079316104,4291.400000000001
76561198079326390,8951.04
76561198079335081,498.75
76561198079347370,4291.400000000001
76561198079355713,33714.380000000005
76561198079392067,14972.509999999998
76561198079408469,23354.16
76561198079529922,20034.99
76561198079601835,13326.11
76561198079621961,12593.09
76561198079650317,650.43
76561198079662648,0.0
76561198079705633,0.0
76561198079709365,8911.08
76561198079882851,38544.649999999994
76561198079890309,12544.98
76561198079986661,0.0
76561198079994904,8911.08
76561198080070794,13326.11
76561198080080282,13326.11
76561198080103160,8321.67
76561198080125105,8154.56
76561198080157237,23732.8
76561198080188364,9023.98
76561198080209148,32106.539999999997
76561198080270958,17791.1
76561198080293845,7075.28
76561198080345478,8331.66
76561198080354888,18106.46
76561198080378833,0.0
76561198080399577,4291.400000000001
76561198080426716,9506.4
76561198080444143,15052.47
76561198080459478,36515.299999999996
76561198080460427,0.0
76561198080494889,0.0
76561198080526242,25944.81
76561198080561680,4154.8
76561198080605900,8041.95
76561198080623452,0.0
76561198080697574,7075.28
76561198080748313,6565.62
76561198080802658,8911.08
76561198080806638,0.0
76561198080821101,3717.52
76561198080865066,13326.11
76561198080947173,0.0
76561198081009511,20491.8
76561198081074389,0.0
76561198081089957,4291.400000000001
76561198081120147,8911.08
76561198081155725,11558.83
76561198081193763,0.0
76561198081203054,0.0
76561198081367066,0.0
76561198081375074,7552.4400000000005
76561198081438874,10597.93
76561198081440969,20034.99
76561198081511281,16662.47
76561198081599215,6565.62
76561198081604689,6865.42
76561198081631721,9.98
76561198081645823,0.0
76561198081667528,14972.509999999998
76561198081727587,13326.11
76561198081732050,27595.4
76561198081739230,5297.349999999999
76561198081848869,38750.54
76561198081875589,0.0
76561198081934209,0.0
76561198081980530,17031.48
76561198081997185,13326.11
76561198082110577,0.0
76561198082161883,13326.11
76561198082177323,0.0
76561198082199887,11460.23
76561198082252530,7732.26
76561198082474729,639.84
76561198082534673,12921.380000000001
76561198082543743,15932.029999999999
76561198082565091,7158.21
76561198082567207,0.0
76561198082569416,13326.11
76561198082697585,268.65
76561198082699893,0.0
76561198082705819,5864.13
76561198082823023,3419.7200000000003
76561198082863762,0.0
76561198082945647,0.0
76561198083141377,9066.96
76561198083176167,2863.2200000000003
76561198083190937,11594.199999999999
76561198083247739,16195.95
76561198083316709,16633.35
76561198083368303,13793.099999999999
76561198083375450,10522.98
76561198083390406,24473.88
76561198083456018,0.0
76561198083484293,13326.11
76561198083517568,25593.600000000002
76561198083576017,0.0
76561198083611262,5077.46
76561198083640655,66034.88
76561198083711394,15885.460000000001
76561198083781571,11707.19
76561198083867078,14412.789999999999
76561198083911488,0.0
76561198083922802,15052.47
76561198083972463,18115.47
76561198083993063,0.0
76561198083998245,0.0
76561198084029298,0.0
76561198084051373,47305.439999999995
76561198084063741,15693.72
76561198084112448,1222.91
76561198084126030,406.89
76561198084169375,44570.479999999996
76561198084246673,18323.89
76561198084249102,5517.24
76561198084265658,9266.91
76561198084307939,2101.37
76561198084329163,14972.509999999998
76561198084360124,13326.11
76561198084382139,8454.36
76561198084445871,0.0
76561198084470651,8321.67
76561198084471457,0.0
76561198084499039,10294.849999999999
76561198084523951,1558.44
76561198084543444,12220.109999999999
76561198084544554,30585.440000000002
76561198084548334,367.77
76561198084567211,13326.11
76561198084570218,13326.11
76561198084634633,18190.899999999998
76561198084656191,4291.400000000001
76561198084659369,0.0
76561198084679366,16491.75
76561198084697240,27803.43
76561198084727649,13326.11
76561198084782208,8721.27
76561198084797537,0.0
76561198084875025,26275.620000000003
76561198085068145,14972.509999999998
76561198085125793,4291.400000000001
76561198085457850,17011.42
76561198085521450,13326.11
76561198085548011,5698.099999999999
76561198085568434,8911.08
76561198085571748,0.0
76561198085601351,0.0
76561198085635425,13326.11
76561198085774896,30954.84
76561198085788881,400.66
76561198085879027,21658.81
76561198085888138,11482.34
76561198085933402,13326.11
76561198086045190,27595.4
76561198086118981,17491.25
76561198086140906,7662.33
76561198086388497,30954.84
76561198086392619,0.0
76561198086409332,21658.81
76561198086724424,9555.22
76561198086833597,3922.1400000000003
76561198086857424,13326.11
76561198086885214,27595.4
76561198086918051,0.0
76561198086933353,13326.11
76561198086973040,13326.11
76561198087000982,0.0
76561198087135044,18323.89
76561198087170428,12261.82
76561198087197141,12021.98
76561198087347504,0.0
76561198087419337,8454.36
76561198087556976,8998.3
76561198087566671,27754.969999999998
76561198087654581,12167.82
76561198087699908,32453.66
76561198087753522,11895.24
76561198087809390,34984.92
76561198088143921,9803.460000000001
76561198088155821,0.0
76561198088203016,14972.509999999998
76561198088213120,8911.08
76561198088397505,0.0
76561198088583840,29392.65
76561198088699917,6823.46
76561198088709404,9066.96
76561198088716282,12353.82
76561198088742582,14812.589999999998
76561198088748682,35864.799999999996
76561198088807138,17471.26
76561198088838638,10597.93
76561198088857515,14215.259999999998
76561198088892521,13326.11
76561198088932660,0.0
76561198088944293,7075.28
76561198089026473,13326.11
76561198089093825,18190.899999999998
76561198089160897,17471.26
76561198089200630,8034.64
76561198089242483,9368.75
76561198089365649,12261.82
76561198089436384,0.0
76561198089527527,41033.16
76561198089540481,6197.5199999999995
76561198089541599,0.0
76561198089541911,4311.360000000001
76561198089588759,175.78
76561198089772554,11420.429999999998
76561198089905857,0.0
76561198089915927,13326.11
76561198090018608,0.0
76561198090180844,9803.460000000001
76561198090194786,10903.59
76561198090227095,9975.009999999998
76561198090332398,6616.69
76561198090373797,6144.31
76561198090393261,13313.339999999998
76561198090478432,13233.38
76561198090486045,14972.509999999998
76561198090493264,800.91
76561198090530209,27594.559999999998
76561198090538255,25593.600000000002
76561198090548578,13326.11
76561198090660044,7662.33
76561198090921255,13326.11
76561198090934295,13484.509999999998
76561198091016047,14812.589999999998
76561198091081910,4857.92
76561198091128519,11962.02
76561198091146515,0.0
76561198091203454,11294.349999999999
76561198091251297,8951.04
76561198091325442,4291.400000000001
76561198091404694,14972.509999999998
76561198091405304,0.0
76561198091429493,29753.12
76561198091448711,0.0
76561198091511785,27595.4
76561198091512618,2101.37
76561198091558466,4311.360000000001
76561198091563407,0.0
76561198091613577,61077.69
76561198091646080,4257.87
76561198091664122,13326.11
76561198091714349,6433.56
76561198091722897,0.0
76561198091845464,0.0
76561198091868909,4311.360000000001
76561198091906572,1150.72
76561198092221837,13326.11
76561198092310770,47040.49
76561198092333882,9023.98
76561198092342174,0.0
76561198092374007,41033.16
76561198092473445,10734.95
76561198092589283,17491.25
76561198092591927,0.0
76561198092674729,8911.08
76561198092819016,25944.81
76561198092847310,16971.51
76561198092971472,18115.47
76561198093124034,13326.11
76561198093156182,8951.04
76561198093176686,4311.360000000001
76561198093248844,0.0
76561198093275367,8331.66
76561198093289103,17664.11
76561198093301565,12921.380000000001
76561198093336165,13326.11
76561198093360882,109.89
76561198093381429,0.0
76561198093465910,20034.99
76561198093541789,4041.9
76561198093768306,399.6
76561198093839799,8211.78
76561198093986319,8951.04
76561198094032017,8951.04
76561198094090475,8034.64
76561198094136811,13326.11
76561198094174176,26517.44
76561198094243372,0.0
76561198094304449,4291.400000000001
76561198094410284,13326.11
76561198094413234,8034.64
76561198094428264,13131.24
76561198094460843,25944.81
76561198094656207,6113.88
76561198094665607,52199.95
76561198094829750,27595.4
76561198094936736,9803.460000000001
76561198095169213,13326.11
76561198095229758,8911.08
76561198095257483,0.0
76561198095360391,8911.08
76561198095494508,6865.42
76561198095512109,9569.630000000001
76561198095560360,0.0
76561198095656344,13326.11
76561198095748015,13326.11
76561198095765519,104.79
76561198095765572,0.0
76561198095766418,10373.08
76561198095839864,0.0
76561198095856407,17791.1
76561198095920833,13326.11
76561198095921346,0.0
76561198095923468,0.0
76561198095928099,13326.11
76561198096079340,0.0
76561198096332661,4291.400000000001
76561198096443555,13326.11
76561198096766604,0.0
76561198096849171,13326.11
76561198096922815,27644.02
76561198097034946,17031.48
76561198097172610,3.96
76561198097177685,0.0
76561198097320856,26513.370000000003
76561198097450390,0.0
76561198097453305,5474.52
76561198097470405,30593.6
76561198097548249,13326.11
76561198097584957,15054.98
76561198097614571,13326.11
76561198097638512,23963.55
76561198097641296,12220.109999999999
76561198097742192,6392.77
76561198097768337,15432.279999999999
76561198097795611,30954.84
76561198097809601,12711.52
76561198098180949,0.0
76561198098215525,9066.96
76561198098219771,5864.13
76561198098273392,13326.11
76561198098423566,6076.959999999999
76561198098469568,0.0
76561198098542735,0.0
76561198098920303,13326.11
76561198099289520,0.0
76561198099488712,0.0
76561198099718069,17422.64
76561198099742716,26275.620000000003
76561198100006420,0.0
76561198100050147,859.5699999999999
76561198100282394,12261.82
76561198100422868,38065.5
76561198100529585,5517.24
76561198100546287,13326.11
76561198100578926,0.0
76561198100811093,17845.6
76561198101093216,45779.5
76561198101379613,928.14
76561198101552611,18323.89
76561198101581044,9803.460000000001
76561198101738657,1798.2
76561198101743006,199.60000000000002
76561198101976562,24715.88
76561198102196927,4291.400000000001
76561198102256563,21955.51
76561198102409708,13326.11
76561198102421718,0.0
76561198102977568,34984.92
76561198103247656,22277.15
76561198103362354,13326.11
76561198103371005,0.0
76561198103524411,37287.71
76561198103635105,28872.780000000002
76561198103674275,15444.849999999999
76561198103697364,13326.11
76561198103805487,8951.04
76561198103976065,5024.97
76561198104126159,0.0
76561198104393251,0.0
76561198104404617,10373.08
76561198104428121,4291.400000000001
76561198104448535,7652.34
76561198104824869,15112.439999999999
76561198104834557,33255.91
76561198105027578,0.0
76561198105430566,0.0
76561198105584051,14972.509999999998
76561198106068056,17791.1
76561198106127352,0.0
76561198106568060,9698.53
76561198106609214,0.0
76561198106612756,0.0
76561198106618351,2883.78
76561198106769224,13326.11
76561198107093846,0.0
76561198107506517,8911.08
76561198107922675,8911.08
76561198107979766,13326.11
76561198108045528,859.14
76561198108066077,2101.37
76561198108452739,18190.899999999998
76561198109249377,26151.28
76561198110293299,0.0
76561198110388435,0.0
76561198110711874,13326.11
76561198111408860,13326.11
76561198111424831,13326.11
76561198111531052,44668.869999999995
76561198112634217,24261.91
76561198112871140,0.0
76561198113977933,650.43
76561198113994865,13326.11
76561198114558878,24549.5
76561198115204337,13326.11
76561198115281134,4291.400000000001
76561198115328277,5438.22
76561198116462043,0.0
76561198117068101,29935.010000000002
76561198117221258,33714.380000000005
76561198117757661,28872.780000000002
76561198118129824,19208.45
76561198118675915,6443.55
76561198119180365,0.0
76561198119376787,44835.88
76561198119452104,4901.7300000000005
76561198119691766,67546.53
76561198120479313,13326.11
76561198120526129,0.0
76561198120646995,0.0
76561198121314683,3419.7200000000003
76561198121985910,0.0
76561198121991182,0.0
76561198122280156,4715.28
76561198122402735,7075.28
76561198122431305,932.01
76561198122531361,533.61
76561198122724739,13326.11
76561198122817042,8911.08
76561198122904623,24873.780000000002
76561198122930698,8021.789999999999
76561198124333252,4291.400000000001
76561198124399539,664.8100000000001
76561198125270928,30784.6
76561198125859026,0.0
76561198125983083,17491.25
76561198126142125,0.0
76561198126185850,14972.509999999998
76561198127058661,0.0
76561198128220819,37454.81
76561198128295561,4805.1900000000005
76561198128303302,4041.9
76561198128670473,0.0
76561198129265482,23424.11
76561198130025891,13326.11
76561198130453291,10373.08
76561198130874522,13326.11
76561198131033221,1068.93
76561198131296449,200.97
76561198131417376,6503.49
76561198132624943,8951.04
76561198132717938,684.71
76561198132960300,0.0
76561198133180878,21658.81
76561198133319761,26151.28
76561198133624222,18115.47
76561198133637161,9066.96
76561198134104596,17031.48
76561198134334226,26513.370000000003
76561198134580826,7732.26
76561198134824579,11606.13
76561198134830941,0.0
76561198135993852,5201.53
76561198135997971,1052.71
76561198136842952,26513.370000000003
76561198136953069,21658.81
76561198137075100,21658.81
76561198137483741,0.0
76561198137568508,0.0
76561198138706724,13326.11
76561198139439978,5185.51
76561198139694944,13326.11
76561198140052687,49487.520000000004
76561198140481599,8951.04
76561198140788321,13326.11
76561198141312385,13326.11
76561198141443390,13326.11
76561198141682446,7652.34
76561198141809909,8911.08
76561198142019438,9975.009999999998
76561198142474106,33744.87
76561198142606609,16971.51
76561198142784247,3372.6
76561198142813123,0.0
76561198142969038,31650.0
76561198143395684,8301.69
76561198144440845,8911.08
76561198145436942,21658.81
76561198146862794,13326.11
76561198147002164,1736.52
76561198147605939,10414.789999999999
76561198147908192,8321.67
76561198147922014,41033.16
76561198148904255,0.0
76561198149605252,13326.11
76561198149939310,17471.26
76561198151910904,14772.609999999999
76561198152535010,14152.019999999999
76561198153158209,0.0
76561198153599357,7066.56
76561198155122205,4291.400000000001
76561198155174469,0.0
7656119815549OO43,0.0
76561198155824473,0.0
76561198157640176,3981.7400000000002
76561198158121551,21382.87
76561198158629846,13326.11
76561198158725328,13326.11
76561198159037032,18190.899999999998
76561198159513738,13326.11
76561198160316683,8911.08
76561198161220449,17791.1
76561198161415002,13326.11
76561198162487321,8911.08
76561198165512984,13326.11
76561198169928263,29935.010000000002
76561198170217862,26151.28
76561198171017834,0.0
76561198172394339,41033.16
76561198172525222,13326.11
76561198174213406,13326.11
76561198176091874,2101.37
76561198180904743,26151.28
76561198182057073,8951.04
76561198185106509,13326.11
76561198188011631,23888.05
76561198189794995,8135.929999999999
76561198194717606,0.0
76561198202329564,4291.400000000001
76561198202398471,0.0
76561198208354743,0.0
76561198208507532,13326.11
76561198208704549,13326.11
76561198212354172,13326.11
76561198216894008,8911.08
76561198222628548,0.0
76561198223442840,0.0
76561198223837952,7816.089999999999
76561198239215706,13326.11
76561198264322479,7075.28
76561198267779591,20196.93
76561198277602337,7816.089999999999
76561198280059944,0.0
76561198295803313,1911.17
76561198297906261,42650.38
76561198301150825,631.21
76561198308665434,8621.55
76561198315999327,9575.21
765611983889673,15170.08
82897172842109498141289,13326.11
8392158,59081.38
8721701,1222.91
8789568,14972.509999999998
8j2c4,25719.629999999997
94567,10373.08
95MAY,59513.83
9683n,24833.79
97263354,13326.11
9856743GH131,61221.229999999996
9GAGADMINISTARATOR,4291.400000000001
ABuErQi,11482.34
ACExy,15054.98
AESTHETICSVAPORWAVE,36074.880000000005
AHMystic,4291.400000000001
AMV72,7197.599999999999
ANUSLUBE,0.0
AZA1498,24473.88
Aaeeschylus,0.0
Achronax,7652.34
AciidxWarrior,9066.96
Aclol0107,4291.400000000001
ActuallySevans,13326.11
Admiral_Skye,20554.86
Adnurak,22273.73
AdonSinky,8748.880000000001
AdrianC88,13326.11
AdventureBen,0.0
Aggzz91,38408.61
Agnt007,12353.82
AgrarianSkyX,7522.47
Agronoth,2983.61
AidelSufyanProfile,0.0
Aika2013,57263.86
AkiAari,0.0
AkivaraRyuzaki,10317.42
AkkarinDarkmoor,41033.16
Akko6288,25464.57
Akula_941,35281.17
AlanJack102,9458.69
Albolah,1370.04
Alcestcik,19644.850000000002
Aleatorias,7662.33
AlexHowie,18955.260000000002
AlienMan180,8951.04
AlmightyShippo,6723.27
AnOddBandit,52644.61
AnTVAssassin,4291.400000000001
AnalTenticles,0.0
AncientArtofDaiSuKi,8874.26
Andr3wPandora,0.0
Andraison,6713.28
AndyIzNogud,68423.36
AngelicPanda,4311.360000000001
Angrovar,16044.65
Anime_Enthusiast,6197.5199999999995
AnotherOtaku,239.20000000000002
AntoniosB,13326.11
Anuslicous,749.6999999999999
Anywher,939.0600000000001
Ao2SAmmeyboii,0.0
ApexAgera,29238.149999999998
ApexAustralia,13326.11
Apex_Plays,41033.16
AppoGetsSuperAdmin,800.91
Aquilla96,11654.169999999998
AquilliusRanger,18323.89
Aragnum,0.0
Arcanoth,2884.2200000000003
ArchangelItherael,38217.93
Archimedesthemagicalbird,13326.11
ArchyRival,0.0
Arct1cFox,7872.12
ArendThomas,14972.509999999998
AriakWolf,19094.56
ArmyOfFreedom,16371.81
ArrestMe,14972.509999999998
AsherFatin,8911.08
AssassinOfTruth,8911.08
Astrelt,15552.22
Astremi,17471.26
Astrona,2101.37
Asyamercilicious,2884.2200000000003
AtomicNarwhal,13326.11
AtomicWoodchuck,18236.96
AttonRisk,34535.16
Auditore70,20491.8
Aurora99,19839.59
Aussiefella_69,13326.11
Awobabobbob,9866.71
AwpDerp,0.0
Axt5,10770.689999999999
Axys79,33714.380000000005
Axzothrift,10770.689999999999
AzaZog,510.72
AzerTheGreat,8135.929999999999
B-HopperTr0LL,11314.339999999998
BACONNOMNOM,13293.349999999999
BBBirb,8911.08
BEKAST,13326.11
BLACKERISFASTER,146.79
BLueKangaRoO,13326.11
BOOMRIFFER,4291.400000000001
BaaBaaCowSheep,37493.75
BabyLeviathan,13326.11
BagGoneWrongGoneSexual,17617.510000000002
Baileaf,16685.2
Baileyhulanmilligan,13326.11
BananaEagle,8911.08
Bankerz,9155.42
BasedGinger,14972.509999999998
Batthew,13326.11
Bawst,475.2
BecHyIIIka,13326.11
BecauseImSAD,0.0
Beddington,6063.93
Beeplmao,40574.729999999996
Benlord101,7522.47
BerserkDragon,0.0
BestGodamnBirdLawyerInTheWorld,120.78
BestinTheWorldThund3r,26513.370000000003
BewareWeLive,358.8
BeyondBlitz,11594.199999999999
BigCutyBootyJudy,26513.370000000003
BigSmokePhil,36515.299999999996
Big_Dyrone,650.43
Bigodyddasa,25371.539999999997
Bigzy,17031.48
Bird_Of_PrAy,0.0
BlackBird252L,0.0
BlackSp00n,2939.11
Black_Dawn,17382.600000000002
Blackboy72,48420.89
Blakethesex,7296.349999999999
Blaze_It_Fgts,0.0
BlazingTheAmazing,17791.1
BleachedBatman,10373.08
Bleeq,25033.3
Blitzboom01,19263.91
Blood_and_Bone,45324.560000000005
Bloodknight132,0.0
BloodyJonesyM8,13326.11
Bloody_Buster,8951.04
BlueDragonOfficial,30642.46
BlueYuY,53132.41
Blueninja_101,0.0
BlurredPortrait,0.0
Bo0zle,13326.11
Bobyzola,26513.370000000003
Bogers69,10294.849999999999
Bonesdontrattlethem,8911.08
Bonk_Cure,917.9300000000001
Bonkbonkerson,10642.9
BonnieMTD,16745.83
BottleTopNation,5864.13
Bowmore,18530.68
Braceful,4291.400000000001
BrainyManiac,0.0
Brayneeah,15892.05
Brendomir,13885.369999999999
BrodiePlayz,0.0
BruteTartarus66,5034.96
BuffinMutton,26513.370000000003
BugsyBro,3342.77
BulbLight_,7522.47
BurgerStab,31402.36
Burpingferet,6276.86
Bush_Maori,0.0
ButNae,0.0
BuzzyWuzzy,25642.43
ByzGirl,18299.77
C14M8S,17791.1
C38_76_88,13326.11
CCViBritannia,33714.380000000005
CDTH,13326.11
CSMisBeast,3522.96
CUSTOM666,9368.75
Caeso,7030.31
CalibriBody,4291.400000000001
CalvinHazard,30954.84
CanadianGooseLover,11251.44
CapSpook,4695.3
Capscain,8875.56
CaptainAmericaCw,6947.219999999999
CaptainAwesomeSK,3877.23
CaptainCrytec,18323.89
CaptainReplica,27595.4
CaptainTitus,651.82
CaptianAutismo,14972.509999999998
Caseyvii,0.0
CasonAng,17031.48
Castor_E,19333.25
CatwaffleZ,24833.79
CentrelinkRejectedMe,13326.11
ChannelMiner,27595.4
CharlesSwan,16731.629999999997
Chellyyyyyy,7576.209999999999
Cherno4Life,24833.79
Chezburgar7300,475.2
Chinnigan,13436.640000000001
Chirox21,25942.559999999998
Chocolateness,15892.05
Chri-SEX-iled,8951.04
ChronicHazard,10170.929999999998
Chubiful,0.0
CivKiller101,21658.81
Clemmph,0.0
Cleze,479.68
ClickOnThisLinkToAddMe,26302.42
Clouwolf,13326.11
CockLads,13326.11
Codeliteback,1349.1
CoiL_,4291.400000000001
CommanderPineApple,25304.219999999998
Conkaface,4291.400000000001
ConstantineTrading,13326.11
CookedTuna,29456.97
CookiesForHobos,2.9699999999999998
Coolmouse,0.0
CornBeard,8911.08
CorporalTaylor200,8951.04
Corporal_Punishment,25593.600000000002
CorsairCrossley,8951.04
Corzio,13326.11
Cosmonaut123456789,21658.81
CottonDrop,13326.11
CowOnWeed,0.0
CptBonnie,11482.34
Crafe,28640.0
Crailik,39839.48
CrazedGamingSteam,0.0
CrazyKidGo,0.0
Crazymac123,36631.32
CreepyHuman,211.85999999999999
CrimsonStormFTW,15986.89
CriticalTiming,20666.73
Cryotechnic68,19659.07
Ctoer,10373.08
Cubichair,21780.47
CwamyPoo,9803.460000000001
Cyber_Z0,0.0
Cybs,29105.79
D3LTAS-L1GHT,12021.98
DAT_BOl,14772.609999999999
DBZfreakMBB,27595.4
DEATHFLINGER,26513.370000000003
DEXXTERITY,10520.789999999999
DJKamBer,4291.400000000001
DJLordWaffles,34547.310000000005
DKA013,0.0
DOTAultimate321100,13326.11
DaJames,7854.76
Dabeh,7122.87
Dada734,13326.11
DafuqUL00kinAt,364.27000000000004
Dahappypanda,14.950000000000001
DanTheMan1568,8951.04
Dankest-Meme,0.0
Dankulicious,0.0
DannySummer666,13326.11
DareTheSeal,15052.47
DarkKnight2599,64181.81
Dark_samaCH_PONY,9266.91
DarkestYT,6216.889999999999
Darkfuji,0.0
DarrielOni,0.0
DartCrow,9713.52
DarthRhys,0.0
Dascuugen,9528.210000000001
DavidDoDecree,7632.360000000001
DazzaLCFC,9735.13
DazzaMH,9374.380000000001
Dazzle_Ace,13326.11
DeEggMeister,324.35
DeZire26,22402.53
DeadCyngus,0.0
Dead_Ninja00,30585.71
DeathMage11,8831.16
DeliciousPuddin,7358.74
Delirious_Panda,24620.46
Delta_Victory19821,8637.119999999999
Denied72,8301.69
Denroxyou,8951.04
DepressingMemes,49254.21
DerpyMineTurtle,80285.91
Destero,0.0
Deus_VuIt,15232.169999999998
Device600,13326.11
Devilmoo11,59865.659999999996
Devmabby,7042.95
Diabolum,4291.400000000001
DiamondSwordBeGod,12528.779999999999
Dilberto3000,11347.73
Dimmerworld,26513.370000000003
DisIsHardCore,4331.99
DivineWaterCrackers,13326.11
DjPTTR,13326.11
Djangod,3867.25
DnLocky,0.0
DogHog,13326.11
DogTits197,30413.87
Dolphinquack,6216.889999999999
Dom2364,11086.720000000001
DonGusto,13326.11
Donaeman,21382.87
DonationsAreAccepted,13326.11
DontCareForURL,13413.289999999999
Doobuboo,26513.370000000003
DopeyDragonFTW,0.0
DorsalRootGanglionInspector,4291.400000000001
DougyFed,11347.73
DovaMeal,0.0
Dozza_The_Wozza,58764.009999999995
Dplayedition,15092.449999999999
DrVendax,17815.36
Dramiken,0.0
DrexelWhiteWalter,7042.95
Drocadile,17690.420000000002
DropBear99,21658.81
Dub5,8331.66
DubberRucky,0.0
Dubzayyy,3419.7200000000003
DuffBeer1,4291.400000000001
Dwash,34414.37
DylanVN238,0.0
ED13,0.0
