user_id,money_spent,percentage_reviews,items_count
76561198068717523,4805.1900000000005,100.0,188876.0
76561198068727361,29392.65,100.0,429135.0
76561198068811202,13326.11,100.0,552941.0
76561198068890475,4291.400000000001,100.0,526865.0
76561198068900778,30131.219999999998,100.0,890896.0
76561198068922268,0.0,100.0,309332.0
76561198068953573,19273.129999999997,68.0161943319838,1405082.0
76561198068968487,8911.08,100.0,555731.0
76561198068991610,9803.460000000001,100.0,323908.0
76561198069122441,15072.46,100.0,413578.0
76561198069139035,15424.56,47.92746113989637,907521.0
76561198069160320,67637.16,100.0,1741686.0
76561198069233575,0.0,100.0,384884.0
76561198069279256,27595.4,0.0,160057.0
76561198069297632,18190.899999999998,100.0,575695.0
76561198069398071,10373.08,100.0,310914.0
76561198069411847,6475.68,100.0,600154.0
76561198069458790,13326.11,100.0,552941.0
76561198069536565,14356.18,100.0,95582.0
76561198069561067,15132.429999999998,100.0,406547.0
76561198069575870,0.0,100.0,455434.0
76561198069603865,14972.509999999998,100.0,413742.0
76561198069618446,41.86,100.0,7509.0
76561198069628927,13326.11,0.0,552941.0
76561198069644041,0.0,100.0,429331.0
76561198069644815,0.0,0.0,238295.0
76561198069668522,22406.789999999997,0.0,962499.0
76561198069678796,650.43,100.0,398385.0
76561198069679264,8911.08,100.0,555731.0
76561198069686889,8781.210000000001,100.0,548777.0
76561198069758759,43369.63,100.0,1008020.0
76561198069758889,27594.559999999998,57.64248704663213,876684.0
76561198069821382,41033.16,0.0,335440.0
76561198069821673,42952.840000000004,100.0,371910.0
76561198069824038,18418.420000000002,100.0,1991831.0
76561198069827380,0.0,100.0,372515.0
76561198069834813,0.0,100.0,177517.0
76561198069898048,13326.11,100.0,552941.0
76561198070069030,2883.78,100.0,73720.0
76561198070084968,26513.370000000003,100.0,702770.0
76561198070087725,15052.47,100.0,404776.0
76561198070102633,589.41,0.0,21474.0
76561198070166636,21382.87,0.0,343344.0
76561198070264437,8454.36,100.0,254402.0
76561198070340430,47375.3,100.0,935976.0
76561198070346631,68401.03,97.63808139534885,1360648.0
76561198070439611,2447.55,100.0,188352.0
76561198070506735,0.0,0.0,395263.0
76561198070509799,0.0,100.0,328058.0
76561198070565427,12153.919999999998,100.0,327571.0
76561198070565987,7075.28,0.0,162427.0
76561198070572729,7816.089999999999,0.0,119700.0
76561198070585472,1220.3500000000001,100.0,768948.0
76561198070588180,43384.7,100.0,822455.0
76561198070638800,2819.35,48.16709292412617,659779.0
76561198070651185,8951.04,100.0,557642.0
76561198070654567,0.0,0.0,354929.0
76561198070656883,16044.65,100.0,215758.0
76561198070691414,9023.98,0.0,257147.0
76561198070692098,31186.329999999998,47.84198975859547,667252.0
76561198070698244,18560.87,100.0,835667.0
76561198070700359,0.0,0.0,357396.0
76561198070706154,13326.11,100.0,552941.0
76561198070775610,15052.47,100.0,404776.0
76561198070796900,7732.26,100.0,635372.0
76561198070857828,12741.5,100.0,521143.0
76561198070880096,26513.370000000003,100.0,317886.0
76561198070894525,21658.81,0.0,250332.0
76561198070930126,26513.370000000003,0.0,317886.0
76561198070935805,13326.11,100.0,552941.0
76561198070942468,0.0,100.0,384884.0
76561198071028681,6433.56,100.0,309449.0
76561198071041704,30954.84,100.0,186605.0
76561198071067193,37965.03,100.0,801622.0
76561198071102818,58185.450000000004,100.0,834804.0
76561198071117429,13326.11,100.0,552941.0
76561198071122396,21382.87,100.0,343344.0
76561198071162228,4291.400000000001,100.0,526865.0
76561198071176877,9155.42,100.0,193397.0
76561198071178936,17491.25,100.0,536455.0
76561198071183031,18956.51,100.0,763383.0
76561198071252693,8951.04,100.0,557642.0
76561198071275274,17094.3,100.0,239703.0
76561198071334632,0.0,100.0,253675.0
76561198071337230,4857.92,100.0,342103.0
76561198071354146,543.27,100.0,197528.0
76561198071379867,13326.11,100.0,552941.0
76561198071454865,13326.11,100.0,552941.0
76561198071505477,17115.72,100.0,133121.0
76561198071507074,13326.11,100.0,552941.0
76561198071526072,42952.840000000004,100.0,436726.0
76561198071542886,13326.11,100.0,552941.0
76561198071550192,33714.380000000005,0.0,252103.0
76561198071561558,0.0,100.0,309332.0
76561198071626375,0.0,100.0,211996.0
76561198071642416,26275.620000000003,0.0,128148.0
76561198071684592,9071.429999999998,0.87527352297593,178586.0
76561198071755703,34003.2,66.57904618850921,1336521.0
76561198071780641,0.0,0.0,239625.0
76561198071781219,0.0,100.0,347750.0
76561198071822951,12153.919999999998,0.0,327571.0
76561198071834416,11347.73,100.0,54700.0
76561198071873679,12544.98,100.0,184585.0
76561198071896910,14972.509999999998,100.0,413742.0
76561198071901614,24306.7,59.794238683127574,1311694.0
76561198071952798,7522.47,0.0,414770.0
76561198071955492,10794.599999999999,100.0,269435.0
76561198071991173,0.0,100.0,461411.0
76561198072028129,13326.11,100.0,552941.0
76561198072053388,7482.51,0.0,447778.0
76561198072096094,13326.11,100.0,552941.0
76561198072100344,2317.68,100.0,200411.0
76561198072103064,2728.18,0.0,221185.0
76561198072135272,13326.11,100.0,552941.0
76561198072174851,9601.47,100.0,956027.0
76561198072225497,8831.16,0.0,545779.0
76561198072280866,13131.24,100.0,540596.0
76561198072283303,30954.84,100.0,186605.0
76561198072343532,13326.11,100.0,552941.0
76561198072355008,10373.08,100.0,310914.0
76561198072402200,1166.14,0.0,327687.0
76561198072411281,17218.48,100.0,764154.0
76561198072415259,13326.11,100.0,552941.0
76561198072417026,0.0,100.0,347750.0
76561198072436582,12096.93,0.0,469765.0
76561198072448447,11654.169999999998,0.0,240978.0
76561198072486822,4291.400000000001,100.0,526865.0
76561198072591408,0.0,100.0,328236.0
76561198072660787,2182.7000000000003,100.0,407964.0
76561198072676817,0.0,100.0,455434.0
76561198072739934,13326.11,100.0,552941.0
76561198072751883,16044.65,100.0,215758.0
76561198072762747,24715.88,100.0,153709.0
76561198072812024,0.0,100.0,388744.0
76561198072850898,9140.0,100.0,147807.0
76561198072929556,550.4399999999999,100.0,332799.0
76561198072930493,34560.24,0.0,144929.0
76561198072949124,8951.04,100.0,557642.0
76561198072983863,2637.36,74.95256166982922,656127.0
76561198073028726,8135.929999999999,100.0,543224.0
76561198073039037,2182.7000000000003,100.0,407964.0
76561198073041269,8721.27,100.0,543590.0
76561198073085657,6513.4800000000005,0.0,315445.0
76561198073244209,14772.609999999999,100.0,389916.0
76561198073329158,7332.66,100.0,421950.0
76561198073330411,38697.65,48.76080691642651,1064652.0
76561198073368645,15052.47,100.0,404776.0
76561198073446384,10632.630000000001,72.10994341147938,755020.0
76561198073457020,11482.34,100.0,437570.0
76561198073504291,24473.88,100.0,280916.0
76561198073508075,11114.439999999999,100.0,246068.0
76561198073518018,13326.11,100.0,552941.0
76561198073535087,8911.08,100.0,555731.0
76561198073607481,7816.089999999999,100.0,119700.0
76561198073608723,11294.349999999999,100.0,304312.0
76561198073626237,8301.69,100.0,511644.0
76561198073666829,13326.11,100.0,552941.0
76561198073708111,0.0,100.0,176026.0
76561198073725626,16971.51,100.0,517942.0
76561198073784601,6016.99,0.0,79243.0
76561198073787527,8911.08,100.0,555731.0
76561198073837578,10373.08,100.0,310914.0
76561198073897919,33903.04,100.0,1023975.0
76561198073916938,38919.71,100.0,822620.0
76561198073931851,2743.17,100.0,61100.0
76561198073942894,1408.47,100.0,129770.0
76561198074076427,20147.489999999998,100.0,592190.0
76561198074206344,8951.04,100.0,557642.0
76561198074244100,8021.789999999999,100.0,75910.0
76561198074284787,0.0,100.0,388744.0
76561198074319125,13436.640000000001,0.0,77610.0
76561198074323290,27448.35,0.0,566542.0
76561198074373301,13326.11,100.0,552941.0
76561198074377542,12220.109999999999,0.0,160557.0
76561198074516105,0.0,100.0,388744.0
76561198074635811,13326.11,100.0,552941.0
76561198074644990,9803.460000000001,100.0,323908.0
76561198074860147,13326.11,100.0,552941.0
76561198074894911,11606.13,0.0,127955.0
76561198074935997,6016.99,100.0,79243.0
76561198074937351,7608.68,100.0,272298.0
76561198075020222,0.0,100.0,208082.0
76561198075132070,15515.68,100.0,826345.0
76561198075141715,469.64,2.11864406779661,88649.0
76561198075153461,33264.63,100.0,1063189.0
76561198075202352,0.0,100.0,395263.0
76561198075233562,20554.86,100.0,228851.0
76561198075322986,13326.11,100.0,552941.0
76561198075427390,508.98,100.0,99095.0
76561198075491202,14972.509999999998,100.0,429861.0
76561198075621149,13326.11,100.0,552941.0
76561198075626434,39688.909999999996,100.0,496081.0
76561198075749223,0.0,100.0,216214.0
76561198075863151,14972.509999999998,100.0,413742.0
76561198075871336,12021.98,100.0,459997.0
76561198075900533,1667.8200000000002,0.0,279739.0
76561198075981950,21658.81,100.0,250332.0
76561198075983645,8331.66,0.0,473388.0
76561198075993539,3762.4900000000002,100.0,114544.0
76561198076055973,0.0,100.0,345363.0
76561198076069088,41033.16,100.0,335440.0
76561198076127919,3522.96,0.0,301329.0
76561198076135607,12873.56,100.0,372573.0
76561198076250691,6816.589999999999,100.0,190145.0
76561198076271594,0.0,0.0,162923.0
76561198076271617,189.81,100.0,35077.0
76561198076307555,36515.299999999996,100.0,749891.0
76561198076436360,829.1700000000001,100.0,74963.0
76561198076480636,26275.620000000003,100.0,128148.0
76561198076481365,51522.82,100.0,1050216.0
76561198076513951,0.0,100.0,461411.0
76561198076548816,0.0,0.0,455434.0
76561198076580598,8911.08,100.0,555731.0
76561198076696353,21382.87,100.0,343344.0
76561198076701454,18190.899999999998,100.0,575695.0
76561198076708943,0.0,0.0,193087.0
76561198076717446,13326.11,100.0,552941.0
76561198076721590,0.0,100.0,152346.0
76561198076735654,12220.109999999999,100.0,160557.0
76561198076770532,7092.900000000001,100.0,419120.0
76561198076888341,36442.71,100.0,400549.0
76561198077029675,24715.88,100.0,153709.0
76561198077032945,12606.59,100.0,506827.0
76561198077058176,0.0,100.0,455434.0
76561198077092391,0.0,0.0,246659.0
76561198077102914,0.0,100.0,461411.0
76561198077109500,11707.19,100.0,445212.0
76561198077109688,26151.28,100.0,538505.0
76561198077185651,539.55,0.0,22519.0
76561198077187420,0.0,100.0,395263.0
76561198077207405,41033.16,100.0,335440.0
76561198077244610,5877.0599999999995,100.0,76682.0
76561198077253824,529.47,100.0,72736.0
76561198077262819,28872.780000000002,100.0,685748.0
76561198077265194,3757.4700000000003,100.0,439250.0
76561198077267953,0.0,100.0,388744.0
76561198077294556,33615.96,100.0,1227965.0
76561198077295459,8911.08,100.0,555731.0
76561198077457233,3996.0,100.0,178081.0
76561198077517025,8154.56,100.0,220057.0
76561198077524144,0.0,100.0,272265.0
76561198077530172,0.0,0.0,347750.0
76561198077583455,1337.3200000000002,100.0,150287.0
76561198077735144,0.0,100.0,461411.0
76561198077783045,13326.11,100.0,552941.0
76561198077786972,14772.609999999999,100.0,389916.0
76561198077815717,26151.28,100.0,538505.0
76561198077818232,17630.48,100.0,773691.0
76561198077878552,1918.08,0.0,62135.0
76561198077888594,6722.3099999999995,100.0,73647.0
76561198077898598,17094.3,100.0,239703.0
76561198078112264,8911.08,100.0,555731.0
76561198078154354,8331.66,100.0,473388.0
76561198078205345,18323.89,100.0,264727.0
76561198078246064,10582.94,100.0,373973.0
76561198078309023,17115.72,100.0,133121.0
76561198078524860,0.0,100.0,455434.0
76561198078584463,10857.02,100.0,659822.0
76561198078586370,15052.47,100.0,404776.0
76561198078649427,2709.57,100.0,604458.0
76561198078668022,0.0,0.0,77005.0
76561198078670475,7689.87,100.0,271591.0
76561198078767295,35.82,100.0,68953.0
76561198078830019,0.0,100.0,461411.0
76561198078840415,13326.11,100.0,552941.0
76561198078844086,13326.11,100.0,552941.0
76561198079227569,0.0,100.0,347750.0
76561198079254609,0.0,100.0,358059.0
76561198079298522,23683.69,100.0,945647.0
76561198079316104,4291.400000000001,100.0,526865.0
76561198079326390,8951.04,100.0,557642.0
76561198079335081,498.75,0.0,122433.0
76561198079347370,4291.400000000001,100.0,526865.0
76561198079355713,33714.380000000005,0.0,252103.0
76561198079392067,14972.509999999998,0.0,413742.0
76561198079408469,23354.16,100.0,319612.0
76561198079529922,20034.99,100.0,202368.0
76561198079601835,13326.11,100.0,552941.0
76561198079621961,12593.09,100.0,1038509.0
76561198079650317,650.43,100.0,398385.0
76561198079662648,0.0,100.0,455434.0
76561198079705633,0.0,0.0,170027.0
76561198079709365,8911.08,100.0,555731.0
76561198079882851,38544.649999999994,51.20521172638437,892445.0
76561198079890309,12544.98,100.0,184585.0
76561198079986661,0.0,100.0,357396.0
76561198079994904,8911.08,100.0,555731.0
76561198080070794,13326.11,100.0,552941.0
76561198080080282,13326.11,100.0,552941.0
76561198080103160,8321.67,100.0,500889.0
76561198080125105,8154.56,100.0,220057.0
76561198080157237,23732.8,100.0,1272330.0
76561198080188364,9023.98,100.0,257147.0
76561198080209148,32106.539999999997,100.0,1332282.0
76561198080270958,17791.1,100.0,552776.0
76561198080293845,7075.28,0.0,162427.0
76561198080345478,8331.66,100.0,473388.0
76561198080354888,18106.46,66.17429837518463,751039.0
76561198080378833,0.0,100.0,461411.0
76561198080399577,4291.400000000001,100.0,526865.0
76561198080426716,9506.4,0.0,345876.0
76561198080444143,15052.47,100.0,404776.0
76561198080459478,36515.299999999996,48.50340136054422,749891.0
76561198080460427,0.0,100.0,461411.0
76561198080494889,0.0,0.0,309332.0
76561198080526242,25944.81,100.0,191186.0
76561198080561680,4154.8,100.0,313013.0
76561198080605900,8041.95,100.0,477225.0
76561198080623452,0.0,100.0,395263.0
76561198080697574,7075.28,100.0,162427.0
76561198080748313,6565.62,100.0,132957.0
76561198080802658,8911.08,100.0,555731.0
76561198080806638,0.0,100.0,372515.0
76561198080821101,3717.52,0.0,103328.0
76561198080865066,13326.11,100.0,552941.0
76561198080947173,0.0,100.0,355107.0
76561198081009511,20491.8,0.0,853532.0
76561198081074389,0.0,100.0,429331.0
76561198081089957,4291.400000000001,100.0,526865.0
76561198081120147,8911.08,100.0,862175.0
76561198081155725,11558.83,25.121555915721235,325277.0
76561198081193763,0.0,0.0,354929.0
76561198081203054,0.0,100.0,388744.0
76561198081367066,0.0,100.0,372515.0
76561198081375074,7552.4400000000005,0.0,453714.0
76561198081438874,10597.93,100.0,395508.0
76561198081440969,20034.99,0.0,202368.0
76561198081511281,16662.47,100.0,932859.0
76561198081599215,6565.62,0.0,132957.0
76561198081604689,6865.42,100.0,233301.0
76561198081631721,9.98,100.0,8026.0
76561198081645823,0.0,0.0,170027.0
76561198081667528,14972.509999999998,100.0,413742.0
76561198081727587,13326.11,100.0,552941.0
76561198081732050,27595.4,100.0,160057.0
76561198081739230,5297.349999999999,100.0,92620.0
76561198081848869,38750.54,100.0,1061667.0
76561198081875589,0.0,100.0,384884.0
76561198081934209,0.0,100.0,461411.0
76561198081980530,17031.48,100.0,515857.0
76561198081997185,13326.11,100.0,552941.0
76561198082110577,0.0,100.0,388744.0
76561198082161883,13326.11,100.0,552941.0
76561198082177323,0.0,100.0,329178.0
76561198082199887,11460.23,100.0,247987.0
76561198082252530,7732.26,100.0,445746.0
76561198082474729,639.84,100.0,2294.0
76561198082534673,12921.380000000001,100.0,535255.0
76561198082543743,15932.029999999999,0.0,464469.0
76561198082565091,7158.21,100.0,52035.0
76561198082567207,0.0,100.0,306099.0
76561198082569416,13326.11,100.0,552941.0
76561198082697585,268.65,0.0,134817.0
76561198082699893,0.0,100.0,272470.0
76561198082705819,5864.13,100.0,242933.0
76561198082823023,3419.7200000000003,64.91803278688525,667845.0
76561198082863762,0.0,0.0,53288.0
76561198082945647,0.0,100.0,461411.0
76561198083141377,9066.96,0.0,195486.0
76561198083176167,2863.2200000000003,100.0,185923.0
76561198083190937,11594.199999999999,100.0,265019.0
76561198083247739,16195.95,100.0,168670.0
76561198083316709,16633.35,49.90990990990991,985032.0
76561198083368303,13793.099999999999,0.0,358041.0
76561198083375450,10522.98,100.0,394621.0
76561198083390406,24473.88,100.0,280916.0
76561198083456018,0.0,0.0,234613.0
76561198083484293,13326.11,100.0,552941.0
76561198083517568,25593.600000000002,100.0,269679.0
76561198083576017,0.0,0.0,299778.0
76561198083611262,5077.46,100.0,61791.0
76561198083640655,66034.88,100.0,1920214.0
76561198083711394,15885.460000000001,100.0,212161.0
76561198083781571,11707.19,100.0,445212.0
76561198083867078,14412.789999999999,0.0,405440.0
76561198083911488,0.0,100.0,455434.0
76561198083922802,15052.47,100.0,404776.0
76561198083972463,18115.47,100.0,177245.0
76561198083993063,0.0,100.0,312705.0
76561198083998245,0.0,100.0,357396.0
76561198084029298,0.0,100.0,388744.0
76561198084051373,47305.439999999995,100.0,1419888.0
76561198084063741,15693.72,100.0,332456.0
76561198084112448,1222.91,100.0,208144.0
76561198084126030,406.89,100.0,248059.0
76561198084169375,44570.479999999996,72.37414543194531,1888480.0
76561198084246673,18323.89,100.0,264727.0
76561198084249102,5517.24,100.0,63445.0
76561198084265658,9266.91,100.0,85586.0
76561198084307939,2101.37,100.0,78514.0
76561198084329163,14972.509999999998,100.0,413742.0
76561198084360124,13326.11,100.0,552941.0
76561198084382139,8454.36,100.0,428892.0
76561198084445871,0.0,100.0,461411.0
76561198084470651,8321.67,100.0,500889.0
76561198084471457,0.0,100.0,329178.0
76561198084499039,10294.849999999999,0.0,225285.0
76561198084523951,1558.44,0.0,206644.0
76561198084543444,12220.109999999999,100.0,160557.0
76561198084544554,30585.440000000002,100.0,598987.0
76561198084548334,367.77,100.0,3548.0
76561198084567211,13326.11,100.0,552941.0
76561198084570218,13326.11,100.0,552941.0
76561198084634633,18190.899999999998,100.0,575695.0
76561198084656191,4291.400000000001,100.0,526865.0
76561198084659369,0.0,100.0,370282.0
76561198084679366,16491.75,100.0,492394.0
76561198084697240,27803.43,100.0,816151.0
76561198084727649,13326.11,100.0,552941.0
76561198084782208,8721.27,100.0,543590.0
76561198084797537,0.0,0.0,144532.0
76561198084875025,26275.620000000003,100.0,128148.0
76561198085068145,14972.509999999998,0.0,413742.0
76561198085125793,4291.400000000001,100.0,526865.0
76561198085457850,17011.42,65.09863429438543,763080.0
76561198085521450,13326.11,100.0,552941.0
76561198085548011,5698.099999999999,100.0,47666.0
76561198085568434,8911.08,100.0,555731.0
76561198085571748,0.0,0.0,91675.0
76561198085601351,0.0,100.0,328236.0
76561198085635425,13326.11,100.0,552941.0
76561198085774896,30954.84,100.0,186605.0
76561198085788881,400.66,100.0,53677.0
76561198085879027,21658.81,100.0,250332.0
76561198085888138,11482.34,100.0,437570.0
76561198085933402,13326.11,100.0,552941.0
76561198086045190,27595.4,100.0,160057.0
76561198086118981,17491.25,100.0,536455.0
76561198086140906,7662.33,100.0,447748.0
76561198086388497,30954.84,100.0,186605.0
76561198086392619,0.0,100.0,395263.0
76561198086409332,21658.81,100.0,250332.0
76561198086724424,9555.22,0.0,267704.0
76561198086833597,3922.1400000000003,100.0,485017.0
76561198086857424,13326.11,0.0,862273.0
76561198086885214,27595.4,0.0,160057.0
76561198086918051,0.0,100.0,461411.0
76561198086933353,13326.11,100.0,552941.0
76561198086973040,13326.11,100.0,552941.0
76561198087000982,0.0,100.0,388744.0
76561198087135044,18323.89,100.0,264727.0
76561198087170428,12261.82,100.0,488624.0
76561198087197141,12021.98,100.0,459997.0
76561198087347504,0.0,100.0,218240.0
76561198087419337,8454.36,100.0,254402.0
76561198087556976,8998.3,100.0,811829.0
76561198087566671,27754.969999999998,89.10207214121259,817788.0
76561198087654581,12167.82,100.0,680294.0
76561198087699908,32453.66,44.84412470023981,382187.0
76561198087753522,11895.24,100.0,190306.0
76561198087809390,34984.92,41.04774535809019,803273.0
76561198088143921,9803.460000000001,100.0,323908.0
76561198088155821,0.0,100.0,229032.0
76561198088203016,14972.509999999998,100.0,413742.0
76561198088213120,8911.08,100.0,555731.0
76561198088397505,0.0,100.0,246659.0
76561198088583840,29392.65,0.0,429135.0
76561198088699917,6823.46,0.0,527312.0
76561198088709404,9066.96,100.0,195486.0
76561198088716282,12353.82,100.0,699907.0
76561198088742582,14812.589999999998,100.0,425941.0
76561198088748682,35864.799999999996,100.0,864184.0
76561198088807138,17471.26,100.0,534606.0
76561198088838638,10597.93,100.0,395508.0
76561198088857515,14215.259999999998,100.0,180219.0
76561198088892521,13326.11,100.0,552941.0
76561198088932660,0.0,100.0,254909.0
76561198088944293,7075.28,100.0,162427.0
76561198089026473,13326.11,100.0,552941.0
76561198089093825,18190.899999999998,100.0,575695.0
76561198089160897,17471.26,100.0,534606.0
76561198089200630,8034.64,100.0,205624.0
76561198089242483,9368.75,100.0,272047.0
76561198089365649,12261.82,100.0,488624.0
76561198089436384,0.0,0.0,284650.0
76561198089527527,41033.16,100.0,335440.0
76561198089540481,6197.5199999999995,100.0,51608.0
76561198089541599,0.0,100.0,312705.0
76561198089541911,4311.360000000001,100.0,534656.0
76561198089588759,175.78,100.0,5350.0
76561198089772554,11420.429999999998,100.0,211481.0
76561198089905857,0.0,0.0,455434.0
76561198089915927,13326.11,100.0,552941.0
76561198090018608,0.0,0.0,461411.0
76561198090180844,9803.460000000001,100.0,681304.0
76561198090194786,10903.59,100.0,763755.0
76561198090227095,9975.009999999998,100.0,219615.0
76561198090332398,6616.69,0.0,153589.0
76561198090373797,6144.31,100.0,460507.0
76561198090393261,13313.339999999998,0.0,336569.0
76561198090478432,13233.38,100.0,337689.0
76561198090486045,14972.509999999998,100.0,413742.0
76561198090493264,800.91,100.0,494212.0
76561198090530209,27594.559999999998,57.64248704663213,876684.0
76561198090538255,25593.600000000002,100.0,269679.0
76561198090548578,13326.11,100.0,552941.0
76561198090660044,7662.33,100.0,447748.0
76561198090921255,13326.11,100.0,552941.0
76561198090934295,13484.509999999998,91.43897996357013,249224.0
76561198091016047,14812.589999999998,100.0,425941.0
76561198091081910,4857.92,0.0,342103.0
76561198091128519,11962.02,100.0,465986.0
76561198091146515,0.0,100.0,455434.0
76561198091203454,11294.349999999999,0.0,304312.0
76561198091251297,8951.04,100.0,557642.0
76561198091325442,4291.400000000001,100.0,526865.0
76561198091404694,14972.509999999998,100.0,413742.0
76561198091405304,0.0,100.0,235652.0
76561198091429493,29753.12,100.0,1018762.0
76561198091448711,0.0,100.0,455434.0
76561198091511785,27595.4,100.0,160057.0
76561198091512618,2101.37,100.0,78514.0
76561198091558466,4311.360000000001,100.0,534656.0
76561198091563407,0.0,100.0,246659.0
76561198091613577,61077.69,26.53061224489796,94041.0
76561198091646080,4257.87,100.0,48819.0
76561198091664122,13326.11,100.0,552941.0
76561198091714349,6433.56,100.0,309449.0
76561198091722897,0.0,100.0,455434.0
76561198091845464,0.0,100.0,245319.0
76561198091868909,4311.360000000001,100.0,534656.0
76561198091906572,1150.72,100.0,110447.0
76561198092221837,13326.11,100.0,552941.0
76561198092310770,47040.49,100.0,805044.0
76561198092333882,9023.98,100.0,257147.0
76561198092342174,0.0,0.0,139890.0
76561198092374007,41033.16,0.0,335440.0
76561198092473445,10734.95,100.0,905882.0
76561198092589283,17491.25,100.0,536455.0
76561198092591927,0.0,100.0,194284.0
76561198092674729,8911.08,100.0,555731.0
76561198092819016,25944.81,100.0,191186.0
76561198092847310,16971.51,100.0,517942.0
76561198092971472,18115.47,100.0,177245.0
76561198093124034,13326.11,0.0,1486212.0
76561198093156182,8951.04,100.0,557642.0
76561198093176686,4311.360000000001,100.0,913793.0
76561198093248844,0.0,100.0,461411.0
76561198093275367,8331.66,100.0,473388.0
76561198093289103,17664.11,100.0,305949.0
76561198093301565,12921.380000000001,100.0,535255.0
76561198093336165,13326.11,0.0,552941.0
76561198093360882,109.89,100.0,4349.0
76561198093381429,0.0,100.0,354929.0
76561198093465910,20034.99,100.0,202368.0
76561198093541789,4041.9,0.0,495719.0
76561198093768306,399.6,0.0,148365.0
76561198093839799,8211.78,100.0,513337.0
76561198093986319,8951.04,100.0,557642.0
76561198094032017,8951.04,100.0,557642.0
76561198094090475,8034.64,100.0,205624.0
76561198094136811,13326.11,100.0,552941.0
76561198094174176,26517.44,0.0,810907.0
76561198094243372,0.0,100.0,429331.0
76561198094304449,4291.400000000001,100.0,526865.0
76561198094410284,13326.11,100.0,552941.0
76561198094413234,8034.64,100.0,450943.0
76561198094428264,13131.24,100.0,540596.0
76561198094460843,25944.81,100.0,191186.0
76561198094656207,6113.88,100.0,719289.0
76561198094665607,52199.95,95.74043261231282,1602708.0
76561198094829750,27595.4,0.0,160057.0
76561198094936736,9803.460000000001,100.0,323908.0
76561198095169213,13326.11,100.0,552941.0
76561198095229758,8911.08,100.0,555731.0
76561198095257483,0.0,0.0,169814.0
76561198095360391,8911.08,100.0,555731.0
76561198095494508,6865.42,100.0,233301.0
76561198095512109,9569.630000000001,15.23625843780135,709169.0
76561198095560360,0.0,100.0,370282.0
76561198095656344,13326.11,100.0,552941.0
76561198095748015,13326.11,100.0,552941.0
76561198095765519,104.79,100.0,396878.0
76561198095765572,0.0,100.0,354929.0
76561198095766418,10373.08,100.0,310914.0
76561198095839864,0.0,100.0,169159.0
76561198095856407,17791.1,100.0,970589.0
76561198095920833,13326.11,100.0,552941.0
76561198095921346,0.0,100.0,388744.0
76561198095923468,0.0,100.0,370282.0
76561198095928099,13326.11,100.0,552941.0
76561198096079340,0.0,100.0,388744.0
76561198096332661,4291.400000000001,100.0,526865.0
76561198096443555,13326.11,100.0,923223.0
76561198096766604,0.0,0.0,395263.0
76561198096849171,13326.11,100.0,552941.0
76561198096922815,27644.02,100.0,970563.0
76561198097034946,17031.48,0.0,515857.0
76561198097172610,3.96,100.0,3932.0
76561198097177685,0.0,100.0,559791.0
76561198097320856,26513.370000000003,100.0,317886.0
76561198097450390,0.0,0.0,455434.0
76561198097453305,5474.52,100.0,301356.0
76561198097470405,30593.6,65.31413612565446,1072630.0
76561198097548249,13326.11,100.0,552941.0
76561198097584957,15054.98,100.0,218874.0
76561198097614571,13326.11,100.0,552941.0
76561198097638512,23963.55,100.0,960507.0
76561198097641296,12220.109999999999,100.0,160557.0
76561198097742192,6392.77,100.0,605379.0
76561198097768337,15432.279999999999,100.0,465501.0
76561198097795611,30954.84,100.0,186605.0
76561198097809601,12711.52,100.0,515064.0
76561198098180949,0.0,100.0,354929.0
76561198098215525,9066.96,100.0,195486.0
76561198098219771,5864.13,100.0,242933.0
76561198098273392,13326.11,0.0,552941.0
76561198098423566,6076.959999999999,0.0,251562.0
76561198098469568,0.0,100.0,343077.0
76561198098542735,0.0,100.0,455434.0
76561198098920303,13326.11,100.0,552941.0
76561198099289520,0.0,0.0,306099.0
76561198099488712,0.0,100.0,178145.0
76561198099718069,17422.64,50.46082949308756,1067461.0
76561198099742716,26275.620000000003,0.0,128148.0
76561198100006420,0.0,100.0,328236.0
76561198100050147,859.5699999999999,100.0,7167.0
76561198100282394,12261.82,100.0,488624.0
76561198100422868,38065.5,100.0,1021317.0
76561198100529585,5517.24,0.0,63445.0
76561198100546287,13326.11,100.0,552941.0
76561198100578926,0.0,0.0,370282.0
76561198100811093,17845.6,100.0,716979.0
76561198101093216,45779.5,100.0,1109550.0
76561198101379613,928.14,100.0,47060.0
76561198101552611,18323.89,100.0,264727.0
76561198101581044,9803.460000000001,100.0,323908.0
76561198101738657,1798.2,0.0,31632.0
76561198101743006,199.60000000000002,9.280742459396752,239781.0
76561198101976562,24715.88,100.0,153709.0
76561198102196927,4291.400000000001,0.0,526865.0
76561198102256563,21955.51,100.0,832814.0
76561198102409708,13326.11,100.0,552941.0
76561198102421718,0.0,100.0,384884.0
76561198102977568,34984.92,100.0,803273.0
76561198103247656,22277.15,100.0,1110583.0
76561198103362354,13326.11,100.0,552941.0
76561198103371005,0.0,76.8731563421829,869831.0
76561198103524411,37287.71,100.0,712971.0
76561198103635105,28872.780000000002,0.0,387812.0
76561198103674275,15444.849999999999,100.0,743760.0
76561198103697364,13326.11,100.0,552941.0
76561198103805487,8951.04,100.0,557642.0
76561198103976065,5024.97,100.0,272383.0
